Dataset,Frame,Source view,Synthesized View,#passes,#viewperpasses,Execution time (sec),WS-PSNR,Sorted_selected_view
ClassroomVideo,40,"0,7,8,10,11,12,13",2,3,"4,6,7",430.724,33.2501,"0,4,1,2,6,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",2,3,"5,6,7",436.727,33.4136,"0,4,1,2,6,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,1,1,135.619,32.9525,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,1,2,143.005,33.5088,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,1,3,144.274,33.5791,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,1,4,144.448,33.579,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,1,5,144.592,33.5739,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,1,6,147.016,33.5921,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,1,7,151.39,33.6334,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,2,"1,2",274.175,33.121,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,2,"1,3",276.266,33.1331,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,2,"1,4",276.03,33.1328,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,2,"1,5",276.562,33.1328,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,2,"1,6",278.291,33.132,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,2,"1,7",282.292,33.1316,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,2,"2,3",282.948,33.5145,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,2,"2,4",284.205,33.5142,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,2,"2,5",283.56,33.5142,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,2,"2,6",286.1,33.5143,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,2,"2,7",290.894,33.5143,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,2,"3,4",285.251,33.5788,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,2,"3,5",284.866,33.5788,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,2,"3,6",288.886,33.5774,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,2,"3,7",291.716,33.5769,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,2,"4,5",284.921,33.579,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,2,"4,6",287.553,33.5776,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,2,"4,7",292.006,33.5771,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,2,"5,6",287.977,33.5725,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,2,"5,7",292.579,33.572,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,2,"6,7",294.471,33.5916,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"1,2,3",413.813,33.127,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"1,2,4",415.278,33.1268,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"1,2,5",415.471,33.1268,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"1,2,6",417.484,33.1262,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"1,2,7",421.339,33.1268,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"1,3,4",416.37,33.1329,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"1,3,5",416.637,33.1329,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"1,3,6",418.144,33.132,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"1,3,7",422.888,33.1326,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"1,4,5",417.576,33.1328,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"1,4,6",418.944,33.1319,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"1,4,7",423.594,33.1325,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"1,5,6",418.404,33.1319,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"1,5,7",423.671,33.1325,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"1,6,7",428.532,33.1325,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"2,3,4",422.725,33.5142,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"2,3,5",423.941,33.5142,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"2,3,6",426.424,33.5143,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"2,3,7",431.387,33.5142,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"2,4,5",424.659,33.5142,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"2,4,6",425.958,33.5143,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"2,4,7",431.523,33.5142,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"2,5,6",427.145,33.5143,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"2,5,7",430.883,33.5142,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"2,6,7",433.827,33.5141,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"3,4,5",426.366,33.5788,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"3,4,6",426.472,33.5774,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"3,4,7",432.324,33.5769,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"3,5,6",428.341,33.5774,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"3,5,7",434.225,33.5769,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"3,6,7",434.803,33.5769,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"4,5,6",428.261,33.5776,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"4,5,7",432.618,33.5771,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"4,6,7",434.827,33.5771,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",3,3,"5,6,7",435.705,33.5719,"0,3,5,1,2,4,6"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,1,1,135.08,32.8312,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,1,2,136.916,32.9878,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,1,3,141.84,33.5779,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,1,4,142.287,33.581,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,1,5,142.27,33.5836,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,1,6,150.533,33.6068,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,1,7,152.324,33.6185,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,2,"1,2",268.277,32.8714,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,2,"1,3",272.984,33.052,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,2,"1,4",273.201,33.0522,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,2,"1,5",272.929,33.0522,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,2,"1,6",282.346,33.045,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,2,"1,7",285.825,33.0442,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,2,"2,3",274.301,33.175,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,2,"2,4",275.051,33.1754,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,2,"2,5",275.466,33.1754,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,2,"2,6",284.184,33.1682,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,2,"2,7",284.961,33.1678,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,2,"3,4",279.17,33.5782,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,2,"3,5",279.707,33.5782,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,2,"3,6",288.774,33.5738,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,2,"3,7",289.654,33.5736,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,2,"4,5",279.777,33.581,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,2,"4,6",289.068,33.5766,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,2,"4,7",290.584,33.5765,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,2,"5,6",288.559,33.5792,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,2,"5,7",292.174,33.5791,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,2,"6,7",299.219,33.6068,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"1,2,3",407.057,33.054,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"1,2,4",405.869,33.0544,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"1,2,5",407.114,33.0544,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"1,2,6",416.108,33.0479,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"1,2,7",416.372,33.0475,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"1,3,4",411.46,33.0523,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"1,3,5",411.049,33.0523,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"1,3,6",419.337,33.0489,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"1,3,7",421.902,33.0488,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"1,4,5",411.695,33.0522,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"1,4,6",420.236,33.0488,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"1,4,7",421.375,33.0487,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"1,5,6",419.427,33.0488,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"1,5,7",420.982,33.0487,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"1,6,7",430.392,33.0451,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"2,3,4",412.405,33.1754,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"2,3,5",413.653,33.1754,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"2,3,6",422.743,33.1715,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"2,3,7",422.811,33.1714,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"2,4,5",413.8,33.1754,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"2,4,6",421.924,33.1715,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"2,4,7",423.06,33.1713,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"2,5,6",421.947,33.1715,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"2,5,7",423.153,33.1713,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"2,6,7",432.134,33.1683,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"3,4,5",417.585,33.5782,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"3,4,6",426.907,33.5738,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"3,4,7",427.669,33.5737,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"3,5,6",426.772,33.5738,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"3,5,7",427.885,33.5737,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"3,6,7",438.085,33.5738,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"4,5,6",427.212,33.5766,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"4,5,7",428.166,33.5764,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"4,6,7",436.412,33.5766,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",4,3,"5,6,7",437.637,33.5792,"0,4,6,1,2,3,5"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,1,1,139.247,32.8334,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,1,2,140.196,33.1031,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,1,3,140.079,33.1056,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,1,4,140.195,33.113,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,1,5,148.56,33.2679,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,1,6,153.623,33.5336,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,1,7,155.658,33.5566,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,2,"1,2",275.438,32.9777,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,2,"1,3",274.822,32.9784,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,2,"1,4",275.685,32.9784,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,2,"1,5",282.826,33.0032,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,2,"1,6",288.479,33.1472,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,2,"1,7",289.892,33.1469,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,2,"2,3",276.636,33.1038,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,2,"2,4",276.15,33.1038,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,2,"2,5",284.961,33.129,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,2,"2,6",288.624,33.2783,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,2,"2,7",290.938,33.2782,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,2,"3,4",276.309,33.1056,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,2,"3,5",284.76,33.1307,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,2,"3,6",288.802,33.2801,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,2,"3,7",291.925,33.2799,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,2,"4,5",284.504,33.1381,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,2,"4,6",289.511,33.2878,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,2,"4,7",291.977,33.2877,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,2,"5,6",297.583,33.4219,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,2,"5,7",299.139,33.4217,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,2,"6,7",304.188,33.5342,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"1,2,3",410.746,32.9784,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"1,2,4",411.64,32.9784,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"1,2,5",420.635,33.0032,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"1,2,6",423.517,33.1487,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"1,2,7",426.154,33.1486,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"1,3,4",410.841,32.9784,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"1,3,5",418.711,33.0031,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"1,3,6",423.142,33.1486,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"1,3,7",426.904,33.1485,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"1,4,5",418.999,33.0031,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"1,4,6",423.676,33.1486,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"1,4,7",426.169,33.1485,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"1,5,6",431.322,33.1478,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"1,5,7",435.422,33.1477,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"1,6,7",440.18,33.1475,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"2,3,4",411.711,33.1038,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"2,3,5",419.45,33.129,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"2,3,6",424.901,33.2783,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"2,3,7",427.41,33.2782,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"2,4,5",420.381,33.129,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"2,4,6",425.125,33.2783,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"2,4,7",426.706,33.2782,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"2,5,6",433.195,33.2769,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"2,5,7",435.817,33.2768,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"2,6,7",439.611,33.2788,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"3,4,5",420.291,33.1307,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"3,4,6",425.756,33.2801,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"3,4,7",428.091,33.28,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"3,5,6",433.861,33.2787,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"3,5,7",437.434,33.2786,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"3,6,7",440.496,33.2806,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"4,5,6",434.598,33.2864,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"4,5,7",435.401,33.2863,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"4,6,7",440.774,33.2883,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",5,3,"5,6,7",448.181,33.4225,"0,5,1,2,3,6,4"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,1,1,139.232,32.858,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,1,2,143.031,33.5465,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,1,3,143.514,33.547,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,1,4,144.155,33.5614,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,1,5,145.944,33.5598,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,1,6,146.71,33.6095,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,1,7,155.45,33.6552,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,2,"1,2",278.523,33.17,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,2,"1,3",278.968,33.1703,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,2,"1,4",278.773,33.1703,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,2,"1,5",280.445,33.1696,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,2,"1,6",281.545,33.1873,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,2,"1,7",289.916,33.1796,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,2,"2,3",283.145,33.5469,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,2,"2,4",283.137,33.5469,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,2,"2,5",286.831,33.5464,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,2,"2,6",286.08,33.5614,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,2,"2,7",295.179,33.5584,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,2,"3,4",283.067,33.547,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,2,"3,5",284.645,33.5465,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,2,"3,6",286.346,33.5615,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,2,"3,7",295.23,33.5585,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,2,"4,5",285.231,33.5608,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,2,"4,6",286.449,33.576,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,2,"4,7",295.551,33.5729,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,2,"5,6",288.336,33.575,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,2,"5,7",297.178,33.5713,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,2,"6,7",301.018,33.6056,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,3,"1,2,3",417.92,33.1703,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,3,"1,2,4",417.86,33.1703,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,3,"1,2,5",420.254,33.17,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,3,"1,2,6",420.805,33.1838,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,3,"1,2,7",429.372,33.1812,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,3,"1,3,4",417.844,33.1703,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,3,"1,3,5",420.627,33.17,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,3,"1,3,6",421.066,33.1838,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,3,"1,3,7",430.363,33.1811,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,3,"1,4,5",420.621,33.17,"0,6,1,2,4,5,3"
ClassroomVideo,40,"0,7,8,10,11,12,13",6,3,"1,4,6",422.78,33.1838,"0,6,1,2,4,5,3"
